wc_ratio,additive_type,additive_pct,plastic_type,replacement_pct,particle_size_mm,curing_temp_c,curing_days,compressive_strength_mpa,flexural_strength_mpa,split_tensile_mpa,density_kgm3,water_absorption_pct,thermal_conductivity_wm,durability_index,source_doi,study_type,mix_id
0.385,fly_ash,16.1,PVC,28.03,2.88,20.7,27.5,11.47,2.11,0.93,2179.5,3.3,0.753,33.9,PlastiCreteAI_M1_Final_2000,experimental,mix_02373
0.488,fly_ash,25.1,PVC,11.34,4.6,23.1,3.2,5.0,1.32,0.48,2269.8,3.83,1.082,27.6,PlastiCreteAI_M1_Final_2000,experimental,mix_02374
0.578,silica_fume,18.2,PVC,11.96,0.53,19.1,90.0,22.92,3.55,2.18,2277.1,3.72,1.13,40.1,PlastiCreteAI_M1_Final_2000,experimental,mix_02375
0.458,silica_fume,7.4,PVC,0.48,0.89,20.2,55.5,40.99,5.46,4.06,2322.5,2.74,1.408,62.0,PlastiCreteAI_M1_Final_2000,experimental,mix_02376
0.57,fly_ash,29.2,PVC,17.93,0.85,27.3,55.9,13.74,2.57,1.29,2257.6,4.56,0.923,24.9,PlastiCreteAI_M1_Final_2000,experimental,mix_02377
0.426,none,0.0,PVC,16.72,1.52,28.0,28.3,10.53,2.06,1.03,2291.3,3.25,0.94,32.7,PlastiCreteAI_M1_Final_2000,experimental,mix_02378
0.601,ggbs,29.1,PVC,25.43,7.14,20.0,13.6,5.69,1.43,0.44,2211.6,4.86,0.832,20.6,PlastiCreteAI_M1_Final_2000,experimental,mix_02379
0.35,none,0.0,PVC,8.99,5.63,41.6,7.5,12.27,2.61,1.05,2307.0,2.6,1.098,39.8,PlastiCreteAI_M1_Final_2000,experimental,mix_02380
0.525,fly_ash,10.5,PVC,2.55,4.51,22.8,14.2,17.91,2.81,1.45,2341.3,3.29,1.164,35.4,PlastiCreteAI_M1_Final_2000,experimental,mix_02381
0.504,ggbs,29.9,PVC,4.82,1.61,24.0,89.8,46.6,5.08,3.69,2315.6,3.44,1.213,67.5,PlastiCreteAI_M1_Final_2000,experimental,mix_02382
0.433,fly_ash,24.1,PVC,22.59,5.06,30.0,28.4,10.79,2.25,1.17,2253.3,3.23,0.867,30.5,PlastiCreteAI_M1_Final_2000,experimental,mix_02383
0.548,fly_ash,27.2,PVC,15.36,0.58,29.0,28.1,9.75,1.97,0.74,2262.1,4.07,0.97,28.8,PlastiCreteAI_M1_Final_2000,experimental,mix_02384
0.475,ggbs,23.3,PVC,37.11,2.12,29.0,28.0,10.87,2.04,0.96,2153.2,4.07,0.487,28.5,PlastiCreteAI_M1_Final_2000,experimental,mix_02385
0.529,none,0.0,PVC,10.26,0.6,28.3,56.3,24.09,2.94,2.58,2270.6,3.93,1.007,32.9,PlastiCreteAI_M1_Final_2000,experimental,mix_02386
0.396,ggbs,26.1,PVC,9.8,2.46,62.1,7.3,11.72,2.27,1.09,2271.3,2.32,1.08,39.6,PlastiCreteAI_M1_Final_2000,experimental,mix_02387
0.35,silica_fume,18.7,PVC,19.21,2.28,49.1,55.8,21.35,3.07,1.64,2231.7,2.4,0.878,43.0,PlastiCreteAI_M1_Final_2000,experimental,mix_02388
0.591,none,0.0,PVC,37.02,0.87,18.1,90.0,13.09,2.28,1.34,2115.8,5.67,0.585,24.1,PlastiCreteAI_M1_Final_2000,experimental,mix_02389
0.379,silica_fume,8.1,PVC,29.71,1.99,33.2,27.5,12.22,2.41,1.33,2215.3,2.71,0.658,35.0,PlastiCreteAI_M1_Final_2000,experimental,mix_02390
0.38,none,0.0,PVC,16.22,2.91,18.2,28.1,10.79,2.43,1.08,2284.8,2.62,0.982,31.9,PlastiCreteAI_M1_Final_2000,experimental,mix_02391
0.405,fly_ash,19.7,PVC,0.24,5.6,20.6,28.3,30.42,3.65,2.7,2345.6,2.46,1.208,47.0,PlastiCreteAI_M1_Final_2000,experimental,mix_02392
0.534,fly_ash,25.4,PVC,35.16,2.36,24.0,89.6,16.74,2.77,1.67,2134.2,4.44,0.533,32.3,PlastiCreteAI_M1_Final_2000,experimental,mix_02393
0.477,silica_fume,14.2,PVC,4.61,6.78,20.8,27.9,30.24,4.11,2.84,2293.6,2.58,1.228,53.0,PlastiCreteAI_M1_Final_2000,experimental,mix_02394
0.477,none,0.0,PVC,3.6,2.55,61.8,56.3,38.37,4.47,2.88,2311.8,3.31,1.278,52.3,PlastiCreteAI_M1_Final_2000,experimental,mix_02395
0.518,silica_fume,17.9,PVC,19.92,4.42,46.5,89.9,16.26,2.44,1.22,2231.2,3.55,0.848,33.2,PlastiCreteAI_M1_Final_2000,experimental,mix_02396
0.384,silica_fume,14.7,PVC,13.8,1.28,24.1,7.0,6.69,1.5,0.59,2287.7,2.21,1.043,31.6,PlastiCreteAI_M1_Final_2000,experimental,mix_02397
0.35,ggbs,19.4,PVC,11.37,6.83,74.4,14.1,18.35,2.66,1.88,2304.1,2.55,1.08,45.1,PlastiCreteAI_M1_Final_2000,experimental,mix_02398
0.438,fly_ash,22.6,PVC,11.21,4.88,24.0,55.8,26.6,3.17,2.26,2285.5,3.06,1.022,47.8,PlastiCreteAI_M1_Final_2000,experimental,mix_02399
0.356,none,0.0,PVC,1.0,0.57,44.6,55.6,45.41,5.03,4.36,2357.9,1.95,1.284,60.8,PlastiCreteAI_M1_Final_2000,experimental,mix_02400
0.518,silica_fume,12.8,PVC,26.04,7.36,35.4,13.6,7.46,1.51,0.65,2168.7,3.76,0.778,35.5,PlastiCreteAI_M1_Final_2000,experimental,mix_02401
0.374,fly_ash,20.0,PVC,5.98,1.2,26.8,7.3,13.61,2.48,1.38,2339.5,2.56,1.129,35.8,PlastiCreteAI_M1_Final_2000,experimental,mix_02402
0.432,ggbs,20.1,PVC,33.87,4.78,27.1,7.2,5.0,1.3,0.51,2168.2,3.57,0.619,21.7,PlastiCreteAI_M1_Final_2000,experimental,mix_02403
0.646,none,0.0,PVC,18.29,4.13,39.4,55.9,10.74,2.21,1.15,2247.3,5.69,0.887,19.4,PlastiCreteAI_M1_Final_2000,experimental,mix_02404
0.421,none,0.0,PVC,26.6,5.14,32.2,28.4,10.29,2.23,1.06,2167.3,3.68,0.719,29.2,PlastiCreteAI_M1_Final_2000,experimental,mix_02405
0.443,fly_ash,16.3,PVC,9.3,0.91,18.8,89.9,39.41,4.31,3.82,2298.0,3.26,1.062,56.7,PlastiCreteAI_M1_Final_2000,experimental,mix_02406
0.6,silica_fume,6.2,PVC,20.12,3.37,28.0,7.1,5.32,1.24,0.42,2242.3,4.41,0.919,18.7,PlastiCreteAI_M1_Final_2000,experimental,mix_02407
0.416,silica_fume,14.5,PVC,11.15,3.25,25.5,28.2,21.54,3.41,1.77,2269.7,2.26,1.14,47.9,PlastiCreteAI_M1_Final_2000,experimental,mix_02408
0.537,fly_ash,25.1,PVC,11.75,2.88,21.5,3.0,5.0,1.29,0.55,2269.3,3.83,1.039,23.4,PlastiCreteAI_M1_Final_2000,experimental,mix_02409
0.417,fly_ash,28.9,PVC,28.12,3.87,19.3,27.8,10.71,2.11,1.18,2196.0,3.17,0.747,26.9,PlastiCreteAI_M1_Final_2000,experimental,mix_02410
0.448,ggbs,21.2,PVC,32.04,1.71,76.4,14.5,8.16,1.76,0.63,2213.1,3.8,0.702,30.8,PlastiCreteAI_M1_Final_2000,experimental,mix_02411
0.586,ggbs,15.7,PVC,22.6,2.85,25.4,3.0,5.0,1.34,0.4,2179.9,4.91,0.861,23.3,PlastiCreteAI_M1_Final_2000,experimental,mix_02412
0.461,ggbs,17.3,PVC,33.56,3.32,25.4,28.1,10.71,2.17,0.92,2135.7,4.17,0.626,30.1,PlastiCreteAI_M1_Final_2000,experimental,mix_02413
0.492,none,0.0,PVC,25.23,1.8,29.1,13.7,6.72,1.43,0.51,2185.9,4.59,0.789,19.8,PlastiCreteAI_M1_Final_2000,experimental,mix_02414
0.378,ggbs,20.9,PVC,20.49,3.08,40.1,14.2,8.9,2.01,0.89,2253.8,2.73,0.874,37.8,PlastiCreteAI_M1_Final_2000,experimental,mix_02415
0.403,fly_ash,26.1,PVC,19.5,4.34,22.7,28.2,13.42,2.3,1.13,2233.3,3.12,0.929,32.1,PlastiCreteAI_M1_Final_2000,experimental,mix_02416
0.399,fly_ash,23.1,PVC,14.41,0.81,23.5,89.8,22.94,2.81,1.8,2192.6,3.47,0.923,43.0,PlastiCreteAI_M1_Final_2000,experimental,mix_02417
0.502,none,0.0,PVC,35.7,0.58,29.6,7.0,5.17,1.33,0.53,2143.5,5.27,0.525,19.5,PlastiCreteAI_M1_Final_2000,experimental,mix_02418
0.549,ggbs,21.6,PVC,29.52,8.75,49.8,7.4,5.25,1.16,0.57,2213.8,4.04,0.755,29.8,PlastiCreteAI_M1_Final_2000,experimental,mix_02419
0.508,none,0.0,PVC,37.48,1.88,29.2,3.1,5.31,1.36,0.54,2121.9,5.46,0.539,10.0,PlastiCreteAI_M1_Final_2000,experimental,mix_02420
0.524,fly_ash,24.9,PVC,37.77,1.18,43.3,55.6,13.86,2.1,1.16,2173.5,5.4,0.497,22.8,PlastiCreteAI_M1_Final_2000,experimental,mix_02421
0.386,fly_ash,26.5,PVC,9.37,4.87,38.6,28.3,26.25,3.85,2.16,2338.6,2.83,1.128,46.0,PlastiCreteAI_M1_Final_2000,experimental,mix_02422
0.463,fly_ash,23.4,PVC,24.87,0.79,25.1,13.6,7.48,1.55,0.75,2226.8,3.75,0.835,23.7,PlastiCreteAI_M1_Final_2000,experimental,mix_02423
0.525,fly_ash,24.8,PVC,36.41,0.51,40.2,90.0,16.38,2.89,1.55,2105.4,4.74,0.517,29.9,PlastiCreteAI_M1_Final_2000,experimental,mix_02424
0.469,silica_fume,6.2,PVC,10.76,2.02,20.1,14.2,14.63,2.46,1.42,2285.0,3.5,1.042,38.1,PlastiCreteAI_M1_Final_2000,experimental,mix_02425
0.358,silica_fume,10.3,PVC,33.49,6.7,24.5,55.6,18.73,3.11,1.63,2203.0,2.43,0.584,42.3,PlastiCreteAI_M1_Final_2000,experimental,mix_02426
0.417,fly_ash,29.0,PVC,12.29,3.91,27.0,28.3,18.05,2.75,1.75,2275.7,2.51,0.996,44.1,PlastiCreteAI_M1_Final_2000,experimental,mix_02427
0.515,ggbs,21.9,PVC,36.63,1.65,29.8,6.9,5.42,1.39,0.43,2118.7,4.43,0.499,21.5,PlastiCreteAI_M1_Final_2000,experimental,mix_02428
0.402,fly_ash,29.4,PVC,13.32,2.31,21.2,27.8,15.94,2.28,1.69,2304.1,3.07,0.946,39.9,PlastiCreteAI_M1_Final_2000,experimental,mix_02429
0.422,fly_ash,11.8,PVC,22.42,8.39,23.6,6.9,5.24,1.35,0.48,2250.1,3.55,0.886,26.4,PlastiCreteAI_M1_Final_2000,experimental,mix_02430
0.385,none,0.0,PVC,32.52,0.84,44.3,55.9,16.16,2.63,1.59,2166.8,3.32,0.645,31.3,PlastiCreteAI_M1_Final_2000,experimental,mix_02431
0.562,fly_ash,18.2,PVC,11.06,1.44,76.9,90.0,35.33,4.15,3.36,2266.7,4.02,1.011,43.5,PlastiCreteAI_M1_Final_2000,experimental,mix_02432
0.404,ggbs,12.4,PVC,3.61,1.99,47.7,13.9,24.48,3.35,1.99,2326.0,2.32,1.216,46.9,PlastiCreteAI_M1_Final_2000,experimental,mix_02433
0.562,none,0.0,PVC,5.46,7.64,71.7,90.0,41.48,4.4,3.39,2306.0,3.81,1.213,48.5,PlastiCreteAI_M1_Final_2000,experimental,mix_02434
0.562,ggbs,12.8,PVC,36.26,1.34,18.2,3.0,5.0,1.39,0.41,2163.6,4.81,0.575,21.8,PlastiCreteAI_M1_Final_2000,experimental,mix_02435
0.432,ggbs,28.8,PVC,17.23,0.8,67.1,55.9,17.69,2.61,1.91,2290.3,3.13,0.966,40.8,PlastiCreteAI_M1_Final_2000,experimental,mix_02436
0.495,ggbs,10.5,PVC,28.5,8.57,30.1,28.2,9.01,2.13,0.72,2147.7,3.96,0.761,24.5,PlastiCreteAI_M1_Final_2000,experimental,mix_02437
0.505,fly_ash,17.9,PVC,14.87,2.72,19.3,55.6,14.91,2.39,1.59,2256.6,3.82,0.978,33.3,PlastiCreteAI_M1_Final_2000,experimental,mix_02438
0.523,silica_fume,18.8,PVC,17.48,0.62,27.0,28.1,9.24,1.98,0.73,2247.1,3.26,1.019,32.5,PlastiCreteAI_M1_Final_2000,experimental,mix_02439
0.492,fly_ash,16.7,PVC,25.75,0.6,39.1,13.8,6.43,1.62,0.49,2213.2,3.86,0.705,23.5,PlastiCreteAI_M1_Final_2000,experimental,mix_02440
0.492,none,0.0,PVC,16.71,4.03,47.1,90.0,17.0,2.46,1.32,2297.8,4.14,0.959,28.9,PlastiCreteAI_M1_Final_2000,experimental,mix_02441
0.547,silica_fume,11.6,PVC,29.59,2.4,19.2,90.0,15.84,2.79,1.56,2152.1,4.1,0.72,39.3,PlastiCreteAI_M1_Final_2000,experimental,mix_02442
0.488,fly_ash,16.8,PVC,1.64,8.99,24.2,13.8,18.32,3.08,1.97,2332.7,3.57,1.245,42.0,PlastiCreteAI_M1_Final_2000,experimental,mix_02443
0.432,silica_fume,18.6,PVC,5.42,2.59,18.3,14.0,20.28,3.1,1.58,2379.0,2.32,1.191,46.4,PlastiCreteAI_M1_Final_2000,experimental,mix_02444
0.603,none,0.0,PVC,25.77,0.56,21.9,56.2,11.45,2.05,0.9,2185.8,5.58,0.767,26.0,PlastiCreteAI_M1_Final_2000,experimental,mix_02445
0.472,silica_fume,18.4,PVC,33.44,1.05,18.3,14.0,7.45,1.55,0.61,2117.8,3.46,0.663,31.0,PlastiCreteAI_M1_Final_2000,experimental,mix_02446
0.367,ggbs,15.1,PVC,4.53,9.13,21.1,13.9,19.4,3.11,2.05,2349.1,2.23,1.183,44.7,PlastiCreteAI_M1_Final_2000,experimental,mix_02447
0.498,none,0.0,PVC,5.85,3.98,26.0,27.7,23.76,3.33,2.51,2328.2,3.28,1.197,37.5,PlastiCreteAI_M1_Final_2000,experimental,mix_02448
0.478,silica_fume,12.8,PVC,36.77,7.31,62.7,6.8,5.13,1.34,0.51,2156.7,3.64,0.605,27.4,PlastiCreteAI_M1_Final_2000,experimental,mix_02449
0.445,none,0.0,PVC,33.64,11.37,21.7,89.7,16.83,3.07,1.29,2219.7,4.45,0.627,25.0,PlastiCreteAI_M1_Final_2000,experimental,mix_02450
0.492,none,0.0,PVC,14.82,2.3,41.0,28.4,10.94,1.96,0.85,2292.2,3.82,0.95,25.8,PlastiCreteAI_M1_Final_2000,experimental,mix_02451
0.415,none,0.0,PVC,32.51,2.15,67.9,90.0,20.55,3.19,1.79,2144.0,3.75,0.59,34.2,PlastiCreteAI_M1_Final_2000,experimental,mix_02452
0.531,none,0.0,PVC,15.33,0.96,21.8,3.2,5.0,1.26,0.53,2227.2,4.33,0.944,15.3,PlastiCreteAI_M1_Final_2000,experimental,mix_02453
0.63,silica_fume,7.3,PVC,30.67,5.51,25.4,3.3,5.0,1.56,0.42,2179.8,4.48,0.788,17.3,PlastiCreteAI_M1_Final_2000,experimental,mix_02454
0.381,none,0.0,PVC,21.01,2.38,27.1,27.5,12.07,1.92,1.09,2246.9,3.16,0.902,28.6,PlastiCreteAI_M1_Final_2000,experimental,mix_02455
0.459,silica_fume,19.6,PVC,18.36,1.22,23.1,28.3,11.65,2.15,0.98,2226.7,3.12,0.903,37.6,PlastiCreteAI_M1_Final_2000,experimental,mix_02456
0.439,none,0.0,PVC,36.31,4.99,18.2,28.5,10.29,1.96,0.82,2099.4,4.38,0.587,26.7,PlastiCreteAI_M1_Final_2000,experimental,mix_02457
0.501,ggbs,12.5,PVC,7.12,6.97,47.0,7.2,10.99,2.24,0.96,2327.7,3.31,1.108,32.1,PlastiCreteAI_M1_Final_2000,experimental,mix_02458
0.464,ggbs,29.7,PVC,32.83,3.02,48.7,28.0,11.38,2.38,1.02,2168.7,3.83,0.674,30.5,PlastiCreteAI_M1_Final_2000,experimental,mix_02459
0.35,fly_ash,17.6,PVC,27.34,8.52,20.7,28.5,12.59,2.45,1.05,2189.3,3.0,0.777,36.2,PlastiCreteAI_M1_Final_2000,experimental,mix_02460
0.442,ggbs,27.6,PVC,7.15,0.66,26.2,28.5,27.4,3.89,2.25,2316.0,2.87,1.137,53.6,PlastiCreteAI_M1_Final_2000,experimental,mix_02461
0.429,silica_fume,5.8,PVC,12.1,0.84,30.2,55.9,23.92,3.51,2.17,2291.5,2.06,1.079,51.0,PlastiCreteAI_M1_Final_2000,experimental,mix_02462
0.424,fly_ash,13.4,PVC,39.67,9.51,19.3,14.4,7.76,1.62,0.67,2126.5,3.72,0.494,32.1,PlastiCreteAI_M1_Final_2000,experimental,mix_02463
0.35,ggbs,22.9,PVC,14.72,2.0,18.9,3.4,5.04,1.29,0.54,2311.8,2.56,0.969,32.0,PlastiCreteAI_M1_Final_2000,experimental,mix_02464
0.65,silica_fume,8.5,PVC,11.84,6.53,33.0,14.3,11.51,1.79,1.02,2237.6,4.18,1.135,27.2,PlastiCreteAI_M1_Final_2000,experimental,mix_02465
0.525,ggbs,16.8,PVC,28.19,5.87,20.1,56.1,12.54,2.36,1.31,2149.6,4.2,0.756,33.8,PlastiCreteAI_M1_Final_2000,experimental,mix_02466
0.35,fly_ash,10.4,PVC,38.3,0.5,27.0,28.2,10.76,2.2,0.85,2169.5,3.46,0.541,38.6,PlastiCreteAI_M1_Final_2000,experimental,mix_02467
0.469,none,0.0,PVC,23.23,0.89,73.1,6.6,5.0,1.5,0.53,2193.6,3.94,0.952,21.4,PlastiCreteAI_M1_Final_2000,experimental,mix_02468
0.643,none,0.0,PVC,22.44,0.71,28.3,6.7,5.0,1.36,0.51,2190.7,5.73,0.786,15.4,PlastiCreteAI_M1_Final_2000,experimental,mix_02469
0.59,none,0.0,PVC,22.6,5.35,31.9,6.7,5.0,1.28,0.55,2198.9,4.99,0.844,17.7,PlastiCreteAI_M1_Final_2000,experimental,mix_02470
0.384,fly_ash,21.8,PVC,7.16,10.16,29.3,7.0,12.99,2.55,1.05,2357.4,2.49,1.156,39.8,PlastiCreteAI_M1_Final_2000,experimental,mix_02471
0.482,fly_ash,29.5,PVC,37.49,1.56,39.9,56.1,15.43,2.15,1.38,2087.1,4.7,0.474,30.7,PlastiCreteAI_M1_Final_2000,experimental,mix_02472
0.51,none,0.0,PVC,24.07,0.65,28.6,89.8,15.09,2.63,1.32,2217.2,4.85,0.767,23.1,PlastiCreteAI_M1_Final_2000,experimental,mix_02473
0.422,silica_fume,9.1,PVC,14.44,5.4,23.7,89.6,20.56,3.15,1.7,2268.8,2.68,1.084,45.7,PlastiCreteAI_M1_Final_2000,experimental,mix_02474
0.413,fly_ash,22.2,PVC,12.07,10.66,21.9,13.9,13.04,2.39,1.38,2329.3,2.57,1.059,32.9,PlastiCreteAI_M1_Final_2000,experimental,mix_02475
0.551,silica_fume,9.2,PVC,18.76,4.5,57.4,56.4,13.64,2.33,1.41,2270.1,4.12,0.949,35.8,PlastiCreteAI_M1_Final_2000,experimental,mix_02476
0.426,fly_ash,14.4,PVC,30.51,2.12,23.6,56.2,14.01,2.35,1.31,2165.6,3.37,0.665,33.2,PlastiCreteAI_M1_Final_2000,experimental,mix_02477
0.457,ggbs,18.0,PVC,19.61,1.35,31.6,27.9,11.01,2.08,0.92,2241.3,3.12,0.856,30.7,PlastiCreteAI_M1_Final_2000,experimental,mix_02478
0.388,ggbs,21.5,PVC,5.96,3.88,18.5,27.6,30.0,3.57,2.37,2354.0,2.21,1.162,52.9,PlastiCreteAI_M1_Final_2000,experimental,mix_02479
0.613,silica_fume,14.3,PVC,23.25,2.3,22.6,27.8,7.9,1.89,0.8,2163.5,4.41,0.824,16.7,PlastiCreteAI_M1_Final_2000,experimental,mix_02480
0.41,ggbs,19.1,PVC,15.34,4.57,38.8,6.9,5.03,1.3,0.4,2297.8,3.23,1.066,30.1,PlastiCreteAI_M1_Final_2000,experimental,mix_02481
0.509,silica_fume,7.5,PVC,21.44,4.53,61.4,6.8,5.33,1.24,0.43,2242.6,3.57,0.898,25.9,PlastiCreteAI_M1_Final_2000,experimental,mix_02482
0.497,fly_ash,18.0,PVC,19.63,2.19,45.5,13.5,7.22,1.66,0.59,2238.9,3.64,0.831,29.3,PlastiCreteAI_M1_Final_2000,experimental,mix_02483
0.452,none,0.0,PVC,4.29,0.59,35.6,14.4,17.74,3.12,1.93,2359.4,3.26,1.255,40.7,PlastiCreteAI_M1_Final_2000,experimental,mix_02484
0.474,none,0.0,PVC,2.04,5.04,38.3,55.9,41.42,3.99,4.45,2360.7,3.45,1.338,58.4,PlastiCreteAI_M1_Final_2000,experimental,mix_02485
0.492,silica_fume,14.0,PVC,23.16,9.38,22.3,55.6,14.53,2.46,1.26,2238.1,3.28,0.816,35.4,PlastiCreteAI_M1_Final_2000,experimental,mix_02486
0.602,none,0.0,PVC,34.16,9.96,29.6,28.0,7.4,2.06,0.75,2158.8,5.54,0.641,18.5,PlastiCreteAI_M1_Final_2000,experimental,mix_02487
0.481,none,0.0,PVC,22.78,0.51,64.5,3.3,5.0,1.41,0.55,2222.6,3.87,0.842,16.9,PlastiCreteAI_M1_Final_2000,experimental,mix_02488
0.536,ggbs,16.7,PVC,15.44,1.17,28.2,6.9,5.09,1.27,0.48,2276.5,3.8,0.983,22.1,PlastiCreteAI_M1_Final_2000,experimental,mix_02489
0.418,ggbs,19.0,PVC,14.76,6.68,75.1,14.1,9.0,2.04,0.72,2285.7,2.35,0.975,33.4,PlastiCreteAI_M1_Final_2000,experimental,mix_02490
0.464,none,0.0,PVC,35.88,1.61,25.8,14.4,6.71,1.58,0.55,2183.7,4.44,0.663,19.9,PlastiCreteAI_M1_Final_2000,experimental,mix_02491
0.493,silica_fume,5.1,PVC,13.78,4.75,21.1,27.9,11.96,2.53,1.24,2267.8,3.21,1.101,38.1,PlastiCreteAI_M1_Final_2000,experimental,mix_02492
0.392,silica_fume,6.1,PVC,37.6,5.13,26.7,56.4,16.3,2.8,1.25,2190.0,3.38,0.565,39.3,PlastiCreteAI_M1_Final_2000,experimental,mix_02493
0.405,fly_ash,20.7,PVC,11.04,8.19,23.4,3.0,5.13,1.23,0.41,2315.2,2.79,1.119,31.4,PlastiCreteAI_M1_Final_2000,experimental,mix_02494
0.521,none,0.0,PVC,14.64,10.98,30.3,55.7,13.43,2.27,1.26,2276.8,4.24,1.035,23.4,PlastiCreteAI_M1_Final_2000,experimental,mix_02495
0.444,silica_fume,8.2,PVC,38.45,6.75,20.8,6.5,5.21,1.28,0.53,2103.2,3.41,0.615,22.3,PlastiCreteAI_M1_Final_2000,experimental,mix_02496
0.422,fly_ash,29.3,PVC,39.53,6.16,30.7,3.3,5.0,1.26,0.45,2130.0,4.06,0.518,24.8,PlastiCreteAI_M1_Final_2000,experimental,mix_02497
0.422,none,0.0,PVC,34.31,4.66,49.4,13.9,7.37,1.67,0.65,2191.1,3.99,0.6,23.6,PlastiCreteAI_M1_Final_2000,experimental,mix_02498
0.516,none,0.0,PVC,17.88,2.54,27.1,28.1,8.63,2.19,0.67,2234.7,4.55,0.926,17.5,PlastiCreteAI_M1_Final_2000,experimental,mix_02499
0.378,fly_ash,16.4,PVC,32.13,1.64,23.5,14.0,8.65,1.87,0.69,2217.0,3.41,0.606,28.8,PlastiCreteAI_M1_Final_2000,experimental,mix_02500
0.445,ggbs,17.6,PVC,22.72,2.33,24.7,3.0,5.0,1.29,0.49,2258.0,3.2,0.799,31.4,PlastiCreteAI_M1_Final_2000,experimental,mix_02501
0.505,ggbs,12.3,PVC,23.4,2.81,18.8,28.3,9.56,1.98,0.96,2225.7,3.92,0.896,29.7,PlastiCreteAI_M1_Final_2000,experimental,mix_02502
0.514,none,0.0,PVC,25.32,2.12,22.1,28.2,8.89,1.98,0.94,2231.1,4.67,0.819,19.3,PlastiCreteAI_M1_Final_2000,experimental,mix_02503
0.457,silica_fume,5.4,PVC,6.17,1.69,24.2,28.1,22.66,3.45,2.19,2317.7,2.19,1.263,53.3,PlastiCreteAI_M1_Final_2000,experimental,mix_02504
0.569,silica_fume,12.0,PVC,37.66,9.12,29.6,28.0,9.59,2.23,0.86,2167.5,4.06,0.48,24.1,PlastiCreteAI_M1_Final_2000,experimental,mix_02505
0.48,fly_ash,21.8,PVC,38.92,1.92,25.6,27.6,10.76,2.02,1.11,2154.8,4.77,0.528,27.1,PlastiCreteAI_M1_Final_2000,experimental,mix_02506
0.455,ggbs,20.4,PVC,6.22,0.63,32.0,14.0,16.96,3.14,1.73,2304.7,2.46,1.237,44.9,PlastiCreteAI_M1_Final_2000,experimental,mix_02507
0.53,none,0.0,PVC,28.19,1.72,29.0,7.3,5.0,1.41,0.39,2202.3,5.37,0.675,14.5,PlastiCreteAI_M1_Final_2000,experimental,mix_02508
0.496,ggbs,25.2,PVC,19.31,3.1,49.1,90.0,19.56,3.06,1.57,2307.6,3.77,0.97,36.2,PlastiCreteAI_M1_Final_2000,experimental,mix_02509
0.488,fly_ash,21.4,PVC,37.24,1.6,19.7,27.5,10.84,1.89,1.1,2182.2,4.73,0.479,24.9,PlastiCreteAI_M1_Final_2000,experimental,mix_02510
0.467,ggbs,16.1,PVC,26.13,3.27,65.7,28.3,11.78,2.17,0.95,2224.0,3.78,0.787,32.6,PlastiCreteAI_M1_Final_2000,experimental,mix_02511
0.502,none,0.0,PVC,20.5,1.5,26.2,7.2,5.0,1.38,0.39,2209.2,4.13,0.959,19.4,PlastiCreteAI_M1_Final_2000,experimental,mix_02512
0.473,none,0.0,PVC,16.88,7.99,26.1,7.1,5.04,1.39,0.43,2217.0,4.04,0.971,22.1,PlastiCreteAI_M1_Final_2000,experimental,mix_02513
0.35,none,0.0,PVC,28.81,2.16,24.0,6.8,5.0,1.42,0.51,2153.2,2.91,0.725,31.9,PlastiCreteAI_M1_Final_2000,experimental,mix_02514
0.399,silica_fume,15.8,PVC,11.36,0.72,23.3,13.9,13.49,2.56,1.4,2273.1,2.16,1.056,38.1,PlastiCreteAI_M1_Final_2000,experimental,mix_02515
0.378,none,0.0,PVC,28.67,3.98,27.7,28.5,11.78,2.05,1.27,2136.6,3.24,0.797,32.5,PlastiCreteAI_M1_Final_2000,experimental,mix_02516
0.437,none,0.0,PVC,36.97,3.97,25.0,27.7,10.13,2.33,0.78,2119.0,4.73,0.567,24.2,PlastiCreteAI_M1_Final_2000,experimental,mix_02517
0.482,none,0.0,PVC,23.72,11.73,18.5,28.1,9.2,2.01,0.8,2202.0,3.94,0.831,26.1,PlastiCreteAI_M1_Final_2000,experimental,mix_02518
0.381,ggbs,15.5,PVC,12.91,7.83,19.7,3.4,5.08,1.29,0.43,2313.5,2.22,1.047,37.9,PlastiCreteAI_M1_Final_2000,experimental,mix_02519
0.447,ggbs,11.7,PVC,17.81,0.95,29.1,28.4,12.12,2.14,1.33,2288.7,2.71,0.957,35.8,PlastiCreteAI_M1_Final_2000,experimental,mix_02520
0.483,none,0.0,PVC,3.0,4.31,28.8,28.3,25.7,3.51,2.7,2305.8,3.71,1.216,42.3,PlastiCreteAI_M1_Final_2000,experimental,mix_02521
0.475,none,0.0,PVC,12.9,10.42,20.5,3.5,5.0,1.26,0.49,2280.1,3.83,1.079,20.7,PlastiCreteAI_M1_Final_2000,experimental,mix_02522
0.35,fly_ash,23.9,PVC,6.41,1.28,27.3,27.8,31.14,4.07,2.47,2355.1,1.84,1.146,60.3,PlastiCreteAI_M1_Final_2000,experimental,mix_02523
0.444,silica_fume,9.2,PVC,38.12,0.99,19.3,90.0,17.79,2.82,1.6,2111.7,3.43,0.582,42.6,PlastiCreteAI_M1_Final_2000,experimental,mix_02524
0.532,fly_ash,23.3,PVC,20.75,8.88,23.0,7.1,5.58,1.21,0.48,2248.8,4.28,0.865,26.6,PlastiCreteAI_M1_Final_2000,experimental,mix_02525
