row_id,generation_method,plastic_type,replacement_pct,particle_size_mm,wc_ratio,additive_type,additive_pct,curing_temp_c,curing_days,compressive_strength_mpa,flexural_strength_mpa,split_tensile_mpa,density_kgm3,water_absorption_pct,thermal_conductivity_wm,durability_index,cement_kgm3,water_kgm3,fine_agg_kgm3,coarse_agg_kgm3,plastic_mass_kgm3,additive_mass_kgm3,co2_cement_kgm3,co2_water_kgm3,co2_sand_kgm3,co2_coarse_kgm3,co2_plastic_kgm3,co2_additive_kgm3,embodied_carbon_kgco2e_m3,baseline_concrete_co2,co2_saving_kgco2e_m3,co2_saving_pct,plastic_diversion_kg_m3,pet_bottle_equiv,is_516_grade,is_516_compliant,is_1237_compliant,is_1237_cs_margin_mpa,is_1237_wa_margin_pct,is_2185_pt1_compliant,is_2185_cs_margin_mpa,is_2185_pt2_compliant,is_5816_compliant,nbc_2016_structural,nbc_2016_nonstructural,bis_overall_pass,n_standards_passed,igbc_recycled_content_credit,igbc_regional_materials_credit,igbc_indoor_air_credit,igbc_total_credits,griha_embodied_energy_point,griha_waste_management_point,griha_material_criterion_pts,leed_bpdo_credit,leed_construction_waste_credit,leed_total_points,total_green_credits,score_carbon_component,score_plastic_diversion_comp,score_recycled_content_comp,score_bis_compliance_comp,score_green_rating_comp,sustainability_score,sustainability_grade,top_negative_factor,remediation_action_1,remediation_action_2,remediation_action_3,estimated_score_gain
M3_01849,physics_formula,PVC,15.3,5.5,0.425,fly_ash,4.38,52.2,52,42.623,4.669,3.839,2257.2,3.59,0.9324,79.7,366.22,155.65,575.96,1210.0,214.2,16.78,319.3479,0.0467,2.7646,5.808,-203.49,0.0671,124.5443,365.71,241.1657,65.9445,214.2,8567,M30,1,0,12.623,-2.59,1,39.123,0,0,1,0,1,3,1,0,0,1,1,1,2,1,1,2,5,26.756,25.0,7.65,6.429,7.143,72.98,B,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_01850,physics_formula,PET,34.11,18.2,0.575,fibres,18.85,51.2,69,28.984,4.237,2.8,2036.4,6.192,0.7753,64.64,310.8,178.71,448.05,1210.0,470.72,72.2,271.0215,0.0536,2.1506,5.808,-621.3478,0.0,-342.314,365.71,708.024,193.6026,470.72,18828,M25,1,0,-1.016,-5.192,1,25.484,0,0,1,0,1,3,1,1,0,2,1,1,2,1,1,2,6,30.0,25.0,17.055,6.429,8.571,87.06,A,water_absorption_pct,Reduce wc_ratio from current to 0.40 to cut water absorption,Increase additive to 15% silica_fume to densify matrix,Reduce replacement_pct by 5-10% to boost CS above 30 MPa,8.0
M3_01851,physics_formula,PET,16.46,16.03,0.448,fibres,9.95,23.3,36,34.799,4.737,3.393,2256.6,5.1,1.0035,67.7,344.89,154.51,568.07,1210.0,227.15,38.11,300.7454,0.0464,2.7267,5.808,-299.8354,0.0,9.4911,365.71,356.2189,97.4047,227.15,9085,M30,1,0,4.799,-4.1,1,31.299,0,0,1,0,1,3,1,1,0,2,1,1,2,1,1,2,6,30.0,25.0,8.23,6.429,8.571,78.23,B,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_01852,physics_formula,PET,34.58,8.85,0.499,fly_ash,2.11,40.6,62,30.954,3.276,2.797,2032.7,4.258,0.7049,62.72,374.92,187.08,444.86,1210.0,477.2,8.08,326.9291,0.0561,2.1353,5.808,-629.9093,0.0323,-294.9484,365.71,660.6584,180.6509,477.2,19088,M30,1,0,0.954,-3.258,1,27.454,0,0,1,0,1,3,1,1,0,2,1,1,2,1,1,2,6,30.0,25.0,17.29,6.429,8.571,87.29,A,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_01853,physics_formula,HDPE,27.65,14.33,0.566,none,0.0,63.4,32,31.227,3.476,2.851,2014.9,7.087,0.837,49.09,383.0,216.78,491.98,1210.0,265.44,0.0,333.976,0.065,2.3615,5.808,-318.528,0.0,23.6825,365.71,342.0275,93.5242,265.44,10617,M30,1,0,1.227,-6.087,1,27.727,0,0,1,0,1,3,1,1,0,2,1,1,2,1,1,2,6,30.0,25.0,13.825,6.429,8.571,83.83,A,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_01854,physics_formula,PVC,8.9,17.58,0.354,fibres,15.29,56.6,8,39.554,6.031,3.776,2341.7,3.064,1.1378,70.18,324.44,114.85,619.48,1210.0,124.6,58.56,282.9111,0.0345,2.9735,5.808,-118.37,0.0,173.357,365.71,192.353,52.5971,124.6,4984,M30,1,0,9.554,-2.064,1,36.054,0,0,1,0,1,3,1,0,0,1,1,1,2,0,1,1,4,23.676,15.575,4.45,6.429,5.714,55.84,C,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_01855,physics_formula,PET,37.04,18.1,0.402,fibres,2.24,61.0,30,32.049,4.689,2.876,2073.4,4.219,0.6436,67.07,374.42,150.52,428.13,1210.0,511.15,8.58,326.4949,0.0452,2.055,5.808,-674.7206,0.0,-340.3175,365.71,706.0275,193.0567,511.15,20446,M30,1,0,2.049,-3.219,1,28.549,0,0,1,0,1,3,1,1,0,2,1,1,2,1,1,2,6,30.0,25.0,18.52,6.429,8.571,88.52,A,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_01856,physics_formula,Mixed,38.79,4.85,0.58,fibres,20.22,50.8,24,26.371,3.999,2.331,1899.1,5.907,0.5849,59.35,305.56,177.22,416.23,1210.0,426.69,77.44,266.4461,0.0532,1.9979,5.808,-469.359,0.0,-195.0539,365.71,560.7639,153.3357,426.69,17067,M25,1,0,-3.629,-4.907,1,22.871,0,0,1,0,1,3,1,1,1,3,1,1,2,1,1,2,7,30.0,25.0,19.395,6.429,10.0,90.82,A,water_absorption_pct,Reduce wc_ratio from current to 0.40 to cut water absorption,Increase additive to 15% silica_fume to densify matrix,Reduce replacement_pct by 5-10% to boost CS above 30 MPa,8.0
M3_01857,physics_formula,Mixed,34.41,14.1,0.518,none,0.0,51.7,31,26.35,2.962,2.679,1959.2,5.916,0.6759,52.8,383.0,198.39,446.01,1210.0,378.51,0.0,333.976,0.0595,2.1409,5.808,-416.361,0.0,-74.3766,365.71,440.0866,120.3376,378.51,15140,M25,1,0,-3.65,-4.916,1,22.85,0,1,1,0,1,4,1,1,0,2,1,1,2,1,1,2,6,30.0,25.0,17.205,8.571,8.571,89.35,A,water_absorption_pct,Reduce wc_ratio from current to 0.40 to cut water absorption,Increase additive to 15% silica_fume to densify matrix,Reduce replacement_pct by 5-10% to boost CS above 30 MPa,8.0
M3_01858,physics_formula,PVC,3.42,0.98,0.388,fibres,22.81,23.1,39,44.573,6.092,4.114,2398.5,3.963,1.0815,85.59,295.64,114.71,656.74,1210.0,47.88,87.36,257.7961,0.0344,3.1524,5.808,-45.486,0.0,221.3049,365.71,144.4051,39.4862,47.88,1915,M30,1,0,14.573,-2.963,1,41.073,0,0,1,0,1,3,0,0,0,0,1,0,1,0,0,0,1,20.651,5.985,1.71,6.429,1.429,36.2,D,replacement_pct,Increase replacement_pct to 15%: diversion reaches ~83 kg/m3,Switch to Mixed plastic type for higher volume at lower cost,Use larger particle_size to maintain workability at higher pct,6.0
M3_01859,physics_formula,LDPE,28.16,15.38,0.351,none,0.0,45.1,72,34.746,3.142,3.143,1985.5,3.28,0.7769,66.71,383.0,134.43,488.51,1210.0,259.07,0.0,333.976,0.0403,2.3449,5.808,-323.84,0.0,18.3292,365.71,347.3808,94.9881,259.07,10362,M30,1,0,4.746,-2.28,1,31.246,0,0,1,0,1,3,1,0,0,1,1,1,2,1,1,2,5,30.0,25.0,14.08,6.429,7.143,82.65,A,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_01860,physics_formula,HDPE,18.35,2.51,0.411,fibres,21.64,50.4,44,46.982,6.425,4.534,2102.2,4.549,0.9102,87.13,300.12,123.35,555.22,1210.0,176.16,82.88,261.7036,0.037,2.6651,5.808,-211.392,0.0,58.8217,365.71,306.8883,83.9158,176.16,7046,M30,1,0,16.982,-3.549,1,43.482,0,0,1,0,1,3,1,1,0,2,1,1,2,1,1,2,6,30.0,22.02,9.175,6.429,8.571,76.19,B,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_01861,physics_formula,PP,1.86,5.93,0.393,fly_ash,26.08,28.3,46,45.505,4.768,4.329,2369.4,2.569,1.1573,85.86,283.11,111.26,667.35,1210.0,16.83,99.89,246.8751,0.0334,3.2033,5.808,-19.8629,0.3995,236.4563,365.71,129.2537,35.3432,16.83,673,M30,1,0,15.505,-1.569,1,42.005,0,0,1,0,1,3,0,0,0,0,1,0,1,0,0,0,1,19.695,2.104,0.93,6.429,1.429,30.59,D,replacement_pct,Increase replacement_pct to 15%: diversion reaches ~83 kg/m3,Switch to Mixed plastic type for higher volume at lower cost,Use larger particle_size to maintain workability at higher pct,6.0
M3_01862,physics_formula,HDPE,17.82,10.86,0.633,silica_fume,19.93,59.4,67,37.41,4.136,3.461,2157.2,7.079,0.9654,70.63,306.67,194.12,558.82,1210.0,171.07,76.33,267.4146,0.0582,2.6824,5.808,-205.2864,1.0686,71.7454,365.71,293.9646,80.3819,171.07,6842,M30,1,0,7.41,-6.079,1,33.91,0,0,1,0,1,3,1,1,0,2,1,1,2,1,1,2,6,30.0,21.384,8.91,6.429,8.571,75.29,B,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_01863,physics_formula,PP,38.03,4.44,0.637,fly_ash,8.28,52.8,56,26.626,2.661,2.706,1800.1,5.014,0.5881,62.73,351.29,223.77,421.4,1210.0,344.17,31.71,306.3228,0.0671,2.0227,5.808,-406.1224,0.1268,-91.7749,365.71,457.4849,125.095,344.17,13766,M25,1,0,-3.374,-4.014,1,23.126,0,1,1,0,1,4,1,0,1,2,1,1,2,1,1,2,6,30.0,25.0,19.015,8.571,8.571,91.16,A,water_absorption_pct,Reduce wc_ratio from current to 0.40 to cut water absorption,Increase additive to 15% silica_fume to densify matrix,Reduce replacement_pct by 5-10% to boost CS above 30 MPa,8.0
M3_01864,physics_formula,PVC,37.59,14.47,0.452,fly_ash,20.81,33.3,70,27.287,2.606,2.942,2061.0,3.053,0.7453,74.42,303.3,137.09,424.39,1210.0,526.26,79.7,264.4756,0.0411,2.0371,5.808,-499.947,0.3188,-227.2664,365.71,592.9764,162.1439,526.26,21050,M25,1,0,-2.713,-2.053,1,23.787,0,1,1,0,1,4,1,0,0,1,1,1,2,1,1,2,5,30.0,25.0,18.795,8.571,7.143,89.51,A,water_absorption_pct,Reduce wc_ratio from current to 0.40 to cut water absorption,Increase additive to 15% silica_fume to densify matrix,Reduce replacement_pct by 5-10% to boost CS above 30 MPa,8.0
M3_01865,physics_formula,Mixed,26.22,4.44,0.579,fibres,30.0,28.7,84,32.472,4.727,3.107,2031.7,6.868,0.8099,66.88,268.1,155.23,501.7,1210.0,288.42,114.9,233.7832,0.0466,2.4082,5.808,-317.262,0.0,-75.2161,365.71,440.9261,120.5671,288.42,11536,M30,1,0,2.472,-5.868,1,28.972,0,0,1,0,1,3,1,1,0,2,1,1,2,1,1,2,6,30.0,25.0,13.11,6.429,8.571,83.11,A,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_01866,physics_formula,PET,18.17,13.54,0.614,fibres,13.46,42.6,16,27.798,3.456,2.298,2187.7,8.535,0.939,52.13,331.45,203.51,556.44,1210.0,250.75,51.55,289.0228,0.0611,2.6709,5.808,-330.9847,0.0,-33.4219,365.71,399.1319,109.1389,250.75,10029,M25,1,0,-2.202,-7.535,1,24.298,0,0,1,0,1,3,1,1,0,2,1,1,2,1,1,2,6,30.0,25.0,9.085,6.429,8.571,79.09,B,water_absorption_pct,Reduce wc_ratio from current to 0.40 to cut water absorption,Increase additive to 15% silica_fume to densify matrix,Reduce replacement_pct by 5-10% to boost CS above 30 MPa,8.0
M3_01867,physics_formula,Mixed,33.37,10.22,0.547,silica_fume,10.53,31.3,34,26.882,2.869,3.003,1988.2,4.599,0.7757,69.95,342.67,187.44,453.08,1210.0,367.07,40.33,298.8083,0.0562,2.1748,5.808,-403.777,0.5646,-96.365,365.71,462.075,126.3501,367.07,14682,M25,1,0,-3.118,-3.599,1,23.382,0,1,1,0,1,4,1,1,0,2,1,1,2,1,1,2,6,30.0,25.0,16.685,8.571,8.571,88.83,A,water_absorption_pct,Reduce wc_ratio from current to 0.40 to cut water absorption,Increase additive to 15% silica_fume to densify matrix,Reduce replacement_pct by 5-10% to boost CS above 30 MPa,8.0
M3_01868,physics_formula,Mixed,26.99,10.9,0.46,fly_ash,25.31,48.1,45,30.678,3.357,2.906,2016.0,3.441,0.8371,73.43,286.06,131.59,496.47,1210.0,296.89,96.94,249.4467,0.0395,2.383,5.808,-326.579,0.3877,-68.5141,365.71,434.2241,118.7345,296.89,11875,M30,1,0,0.678,-2.441,1,27.178,0,0,1,0,1,3,1,1,0,2,1,1,2,1,1,2,6,30.0,25.0,13.495,6.429,8.571,83.5,A,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_01869,physics_formula,PVC,18.52,7.57,0.474,none,0.0,43.8,4,25.7,2.387,2.53,2285.9,5.733,0.9482,33.64,383.0,181.54,554.06,1210.0,259.28,0.0,333.976,0.0545,2.6595,5.808,-246.316,0.0,96.182,365.71,269.528,73.6999,259.28,10371,M25,1,0,-4.3,-4.733,1,22.2,0,0,1,0,1,3,1,0,0,1,1,1,2,1,1,2,5,28.546,25.0,9.26,6.429,7.143,76.38,B,water_absorption_pct,Reduce wc_ratio from current to 0.40 to cut water absorption,Increase additive to 15% silica_fume to densify matrix,Reduce replacement_pct by 5-10% to boost CS above 30 MPa,8.0
M3_01870,physics_formula,PET,23.51,4.86,0.393,none,0.0,53.7,18,42.477,4.781,4.046,2165.5,3.325,0.8943,71.87,383.0,150.52,520.13,1210.0,324.44,0.0,333.976,0.0452,2.4966,5.808,-428.2582,0.0,-85.9324,365.71,451.6424,123.4974,324.44,12977,M30,1,0,12.477,-2.325,1,38.977,0,0,1,0,1,3,1,1,0,2,1,1,2,1,1,2,6,30.0,25.0,11.755,6.429,8.571,81.75,A,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_01871,augmented,PVC,5.0,0.5,0.6,silica_fume,0.0,20.0,90,32.974,3.203,3.198,2392.5,7.067,1.1174,58.44,383.0,229.8,646.0,1210.0,70.0,0.0,333.976,0.0689,3.1008,5.808,-66.5,0.0,276.4537,365.71,89.2563,24.4063,70.0,2800,M30,1,0,2.974,-6.067,1,29.474,0,0,1,0,1,3,1,0,0,1,1,0,1,0,0,0,2,17.171,8.75,2.5,6.429,2.857,37.71,D,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_01872,augmented,PET,5.0,20.0,0.6,fly_ash,0.0,60.0,3,30.066,2.798,2.635,2339.2,7.893,1.1358,33.84,383.0,229.8,646.0,1210.0,69.0,0.0,333.976,0.0689,3.1008,5.808,-91.08,0.0,251.8737,365.71,113.8363,31.1275,69.0,2760,M30,1,0,0.066,-6.893,1,26.566,0,0,1,0,1,3,1,1,0,2,1,0,1,0,0,0,3,18.722,8.625,2.5,6.429,4.286,40.56,C,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_01873,augmented,PP,0.0,20.0,0.6,fibres,30.0,80.0,7,32.63,4.488,2.88,2402.5,9.524,1.2985,41.85,268.1,160.86,680.0,1210.0,0.0,114.9,233.7832,0.0483,3.264,5.808,-0.0,0.0,242.9035,365.71,122.8065,33.5803,0.0,0,M30,1,0,2.63,-8.524,1,29.13,0,0,1,0,1,3,0,0,0,0,1,0,1,0,0,0,1,19.288,0.0,0.0,6.429,1.429,27.15,D,replacement_pct,Increase replacement_pct to 15%: diversion reaches ~83 kg/m3,Switch to Mixed plastic type for higher volume at lower cost,Use larger particle_size to maintain workability at higher pct,6.0
M3_01874,augmented,PVC,35.0,10.0,0.65,fly_ash,30.0,60.0,90,26.428,2.435,2.401,2044.0,6.457,0.7459,67.37,268.1,174.27,442.0,1210.0,490.0,114.9,233.7832,0.0523,2.1216,5.808,-465.5,0.4596,-223.2753,365.71,588.9853,161.0526,490.0,19599,M25,1,0,-3.572,-5.457,1,22.928,0,0,1,0,1,3,1,0,0,1,1,1,2,1,1,2,5,30.0,25.0,17.5,6.429,7.143,86.07,A,water_absorption_pct,Reduce wc_ratio from current to 0.40 to cut water absorption,Increase additive to 15% silica_fume to densify matrix,Reduce replacement_pct by 5-10% to boost CS above 30 MPa,8.0
M3_01875,augmented,Mixed,5.0,20.0,0.35,fly_ash,30.0,20.0,90,39.692,4.184,3.54,2345.6,1.971,1.1607,83.73,268.1,93.84,646.0,1210.0,55.0,114.9,233.7832,0.0282,3.1008,5.808,-60.5,0.4596,182.6798,365.71,183.0302,50.0479,55.0,2200,M30,1,0,9.692,-0.971,1,36.192,0,0,1,0,1,3,1,1,0,2,1,0,1,0,0,0,3,23.088,6.875,2.5,6.429,4.286,43.18,C,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_01876,augmented,PP,40.0,20.0,0.6,none,0.0,60.0,7,18.243,1.879,1.686,1810.3,6.655,0.5627,34.49,383.0,229.8,408.0,1210.0,362.0,0.0,333.976,0.0689,1.9584,5.808,-427.16,0.0,-85.3487,365.71,451.0587,123.3378,362.0,14480,M15,1,0,-11.757,-5.655,1,14.743,0,0,0,0,0,2,1,0,1,2,1,1,2,1,1,2,6,30.0,25.0,20.0,4.286,8.571,87.86,A,water_absorption_pct,Reduce wc_ratio from current to 0.40 to cut water absorption,Increase additive to 15% silica_fume to densify matrix,Reduce replacement_pct by 5-10% to boost CS above 30 MPa,8.0
M3_01877,augmented,LDPE,35.0,0.5,0.6,fly_ash,0.0,20.0,90,24.743,2.385,2.533,1914.9,5.396,0.6786,49.77,383.0,229.8,442.0,1210.0,322.0,0.0,333.976,0.0689,2.1216,5.808,-402.5,0.0,-60.5255,365.71,426.2355,116.5501,322.0,12880,M20,1,0,-5.257,-4.396,1,21.243,0,1,1,0,1,4,1,0,0,1,1,1,2,1,1,2,5,30.0,25.0,17.5,8.571,7.143,88.21,A,water_absorption_pct,Reduce wc_ratio from current to 0.40 to cut water absorption,Increase additive to 15% silica_fume to densify matrix,Reduce replacement_pct by 5-10% to boost CS above 30 MPa,8.0
M3_01878,augmented,Mixed,5.0,0.5,0.65,none,0.0,60.0,3,32.117,3.166,2.812,2348.2,9.42,1.1184,30.97,383.0,248.95,646.0,1210.0,55.0,0.0,333.976,0.0747,3.1008,5.808,-60.5,0.0,282.4595,365.71,83.2505,22.7641,55.0,2200,M30,1,0,2.117,-8.42,1,28.617,0,0,1,0,1,3,1,1,0,2,1,0,1,0,0,0,3,16.792,6.875,2.5,6.429,4.286,36.88,D,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_01879,augmented,PET,40.0,0.5,0.6,fly_ash,30.0,80.0,90,34.846,3.713,3.462,2010.6,4.897,0.6228,70.07,268.1,160.86,408.0,1210.0,552.0,114.9,233.7832,0.0483,1.9584,5.808,-728.64,0.4596,-486.5825,365.71,852.2925,233.0515,552.0,22080,M30,1,0,4.846,-3.897,1,31.346,0,0,1,0,1,3,1,1,0,2,1,1,2,1,1,2,6,30.0,25.0,20.0,6.429,8.571,90.0,A,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_01880,augmented,LDPE,40.0,10.0,0.35,none,0.0,20.0,7,21.938,2.745,2.23,1807.9,2.853,0.6329,45.35,383.0,134.05,408.0,1210.0,368.0,0.0,333.976,0.0402,1.9584,5.808,-460.0,0.0,-118.2174,365.71,483.9274,132.3254,368.0,14720,M20,1,0,-8.062,-1.853,1,18.438,0,1,1,0,1,4,1,0,0,1,1,1,2,1,1,2,5,30.0,25.0,20.0,8.571,7.143,90.71,A,water_absorption_pct,Reduce wc_ratio from current to 0.40 to cut water absorption,Increase additive to 15% silica_fume to densify matrix,Reduce replacement_pct by 5-10% to boost CS above 30 MPa,8.0
M3_01881,augmented,HDPE,40.0,10.0,0.35,none,0.0,20.0,3,24.336,2.589,1.988,1848.1,2.107,0.6906,46.61,383.0,134.05,408.0,1210.0,384.0,0.0,333.976,0.0402,1.9584,5.808,-460.8,0.0,-119.0174,365.71,484.7274,132.5442,384.0,15360,M20,1,0,-5.664,-1.107,1,20.836,0,0,1,0,1,3,1,1,0,2,1,1,2,1,1,2,6,30.0,25.0,20.0,6.429,8.571,90.0,A,water_absorption_pct,Reduce wc_ratio from current to 0.40 to cut water absorption,Increase additive to 15% silica_fume to densify matrix,Reduce replacement_pct by 5-10% to boost CS above 30 MPa,8.0
M3_01882,augmented,PVC,0.0,10.0,0.35,fly_ash,0.0,80.0,3,46.204,4.503,4.937,2431.2,1.438,1.1229,65.19,383.0,134.05,680.0,1210.0,0.0,0.0,333.976,0.0402,3.264,5.808,-0.0,0.0,343.0882,365.71,22.6218,6.1857,0.0,0,M30,1,0,16.204,-0.438,1,42.704,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,12.966,0.0,0.0,8.571,0.0,21.54,D,replacement_pct,Increase replacement_pct to 15%: diversion reaches ~83 kg/m3,Switch to Mixed plastic type for higher volume at lower cost,Use larger particle_size to maintain workability at higher pct,6.0
M3_01883,augmented,HDPE,35.0,0.5,0.35,none,0.0,60.0,90,42.938,4.355,4.05,1860.4,1.358,0.6997,82.33,383.0,134.05,442.0,1210.0,336.0,0.0,333.976,0.0402,2.1216,5.808,-403.2,0.0,-61.2542,365.71,426.9642,116.7494,336.0,13440,M30,1,0,12.938,-0.358,1,39.438,0,0,1,0,1,3,1,1,0,2,1,1,2,1,1,2,6,30.0,25.0,17.5,6.429,8.571,87.5,A,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_01884,augmented,PET,40.0,10.0,0.35,none,0.0,60.0,7,29.535,3.504,2.952,1991.9,2.853,0.7479,51.43,383.0,134.05,408.0,1210.0,552.0,0.0,333.976,0.0402,1.9584,5.808,-728.64,0.0,-386.8574,365.71,752.5674,205.7826,552.0,22080,M25,1,0,-0.465,-1.853,1,26.035,0,0,1,0,1,3,1,1,0,2,1,1,2,1,1,2,6,30.0,25.0,20.0,6.429,8.571,90.0,A,water_absorption_pct,Reduce wc_ratio from current to 0.40 to cut water absorption,Increase additive to 15% silica_fume to densify matrix,Reduce replacement_pct by 5-10% to boost CS above 30 MPa,8.0
M3_01885,augmented,LDPE,5.0,10.0,0.6,fly_ash,30.0,80.0,90,39.654,3.832,3.832,2368.5,7.067,1.0869,73.79,268.1,160.86,646.0,1210.0,46.0,114.9,233.7832,0.0483,3.1008,5.808,-57.5,0.4596,185.6999,365.71,180.0101,49.2221,46.0,1840,M30,1,0,9.654,-6.067,1,36.154,0,0,1,0,1,3,0,0,0,0,1,0,1,0,0,0,1,22.897,5.75,2.5,6.429,1.429,39.01,D,replacement_pct,Increase replacement_pct to 15%: diversion reaches ~83 kg/m3,Switch to Mixed plastic type for higher volume at lower cost,Use larger particle_size to maintain workability at higher pct,6.0
M3_01886,augmented,PVC,5.0,0.5,0.6,silica_fume,0.0,20.0,90,32.974,3.203,3.198,2392.5,7.067,1.1174,58.44,383.0,229.8,646.0,1210.0,70.0,0.0,333.976,0.0689,3.1008,5.808,-66.5,0.0,276.4537,365.71,89.2563,24.4063,70.0,2800,M30,1,0,2.974,-6.067,1,29.474,0,0,1,0,1,3,1,0,0,1,1,0,1,0,0,0,2,17.171,8.75,2.5,6.429,2.857,37.71,D,split_tensile_mpa,Add fibres additive at 5-10%: fibres add 0.5-1.5 MPa STS,Reduce wc_ratio to 0.40: lower w/c improves tensile strength,Use PET or HDPE fibres specifically: better bond than granular,5.0
M3_01887,augmented,LDPE,0.0,10.0,0.6,fly_ash,0.0,60.0,3,27.392,2.786,2.548,2394.5,7.236,1.1674,27.23,383.0,229.8,680.0,1210.0,0.0,0.0,333.976,0.0689,3.264,5.808,-0.0,0.0,343.1169,365.71,22.5931,6.1779,0.0,0,M25,1,0,-2.608,-6.236,1,23.892,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,12.964,0.0,0.0,6.429,0.0,19.39,D,water_absorption_pct,Reduce wc_ratio from current to 0.40 to cut water absorption,Increase additive to 15% silica_fume to densify matrix,Reduce replacement_pct by 5-10% to boost CS above 30 MPa,8.0
M3_01888,augmented,Mixed,35.0,0.5,0.6,fly_ash,30.0,80.0,90,35.834,3.505,3.586,1977.9,5.396,0.7498,68.64,268.1,160.86,442.0,1210.0,385.0,114.9,233.7832,0.0483,2.1216,5.808,-423.5,0.4596,-181.2793,365.71,546.9893,149.5692,385.0,15400,M30,1,0,5.834,-4.396,1,32.334,0,1,1,0,1,4,1,1,0,2,1,1,2,1,1,2,6,30.0,25.0,17.5,8.571,8.571,89.64,A,sustainability_score,Increase replacement_pct from 35.0% to 40.0%,Switch additive_type to silica_fume if not already,Extend curing_days to 28 for maximum strength gain,3.0
